created_at,full_text,username
Mon Feb 12 23:53:30 +0000 2024,@Mdy_Asmara1701 Pilih pak anies demi masa depan Indonesia https://t.co/cVNFlPObaP,romaria1215
Mon Feb 12 23:53:15 +0000 2024,@tempodotco Kalo Anies kalah yuk kita dukung Ganjar deh lebih bagus. https://t.co/yfjgl3djzZ,AzhivaL
Mon Feb 12 23:52:57 +0000 2024,Yg gue rasakan skrg antara pengen anies menang tapi sisi lain gue takut juga blio ini klo jadi presiden makin makin cobaan idupnya. Jadi gubernur aja fitnahan ke blio udh gila-gilaan dijegal sana sini. Apapun hasilnya semoga yang terbaik buat rakyat dan juga buat pak anies ,nannnebae
Mon Feb 12 23:52:57 +0000 2024,@SumitroYoel Lahh yg maen framing kan ahog dia yg senggol senggol kitab suci umat Islam ngapa anies yg jadi sasaran itu mah bego namanya. Yg lempar batu siapa yg disalahin siapa Fix ahoker berat. Moga tobat,adhi9379
Mon Feb 12 23:52:53 +0000 2024,@cnbcindonesia Anies Baswedan aja Track recordnya Bagus Berprestasi dan diakui Dunia. Klo Wowo Gk ada prestasinya yg ada malah Jejak Hitamnya Perusak Lingkungan Food Estate yg GAGAL Klo Pak Uban Hobbynya Yang Gak Banget Gak bagus dijadikan Panutan apalagi pemimpin negara.,DChadut2029196
Mon Feb 12 23:52:47 +0000 2024,@jokowi bisa beralih ke yg lain klo anies gak menang asal bukan prabowo aja https://t.co/VQede5UqYI,jeffrey_pradana
Mon Feb 12 23:52:47 +0000 2024,@yshmne___ Pernah ada yg buat stori trus backsoundnya mahabarata dengan mengatakan beliau sengkuni hanya karna mimik muka dan wajah pak anies yg seperti pak anies itu wqwqwq,yaaodaya
Mon Feb 12 23:52:46 +0000 2024,@alextham878 Ya dari pada 02 aku sih mending pilih 03 kalo pak anies kalah https://t.co/nLCrIQNOWP,dojesupy
Mon Feb 12 23:51:28 +0000 2024,Aku juga mau ikut testi! Real aku dari awal gak suka pak anies karena ya framing beliau pinter ngomong doang dll. Bahkan aku terlalu melibatkan perasaan buat dukung paslon lain yaitu 02. But... i realize klo pake perasaan gak make sense buat indo 5 tahun kedepan (cont),Peonyyrich
Mon Feb 12 23:51:22 +0000 2024,Kalo pak Anies kalah tolong websitenya jangan dihapus ya pak? walaupun saya yakin bayar domain nya pasti mahal huhu @aniesbaswedan Website yang ini https://t.co/x1El8wbtRL,sinBside
