created_at,full_text,username
Mon Feb 12 23:50:34 +0000 2024,@kompascom Survey apa lagi ini knpa tdk survey sekarang Prabowo adalah capres yg paling duluan masuk surga...,adlizamir
Mon Feb 12 23:50:28 +0000 2024,@RcyberProj0 @FALDA81 @Gerindra @gibran_tweet @prabowo @budimuni98 @Projo_Pusat @handoko2411 Yg bikin tim surveinya dari dia juga,DWh9592156
Mon Feb 12 23:50:25 +0000 2024,@migrenterus_ @jalanparis Anies sebenarnya sebal sama Imin cuma karena dia gamau dicap gemoysian seperti Prabowo Subianto jadi dia cukup nyengir aja liat elektabilitasnya turun️ @aniesbaswedan kasian banget kamu pak harus jadi baby sitter ,SayuuuuNaru
Mon Feb 12 23:50:21 +0000 2024,@burhanrp @phsycalgraffiti @sveensky Apa hubungannya Pemuda Pancasila sm Anies Baswedan? PP bikinan orba jelas lbh condong ke Prabowo,antiwestoid
Mon Feb 12 23:50:16 +0000 2024,Kini .. dan saat nya Separuh hidupku ada dalam dirinya . Sehat selalu Pak @prabowo Salam dari pecinta kecilnya Mas @gibran_tweet,EddiKusmana1
Mon Feb 12 23:50:14 +0000 2024,@realfedinuril @herupurnom0 @prabowo @Dahnilanzar Gausa alay dehh,Graciaaaa142457
Mon Feb 12 23:50:13 +0000 2024,@Tita83079013 @Joes22525134 @aniesbaswedan Prabowo ingin Indonesia sebagai Negara Islam Adidaya . https://t.co/Enw8O8AN9d,KayanaDuris
Mon Feb 12 23:50:11 +0000 2024,@temponewsroom jgn fitnah!!! Prabowo gibran itu taat hukum &amp; banyak pendukungnya https://t.co/qhbpDzZRCU,denaludra_
Mon Feb 12 23:49:46 +0000 2024,@ManusiaGalau16_ @UnderratedBoy1 @sosmedkeras Fatwa ulama kok di permasalahkan namanya fatwa ya mau di ikuti. seterah nggak juga seterah. Itu juga terjadi di saat Prabowo 2019 bahkan meminta pak Jokowi di diskualifikasi dari pilpres,florafauna96
Mon Feb 12 23:49:45 +0000 2024,Banyak meme beredar: 01 = Anies = Surya Paloh 02 = Gibran = Jokowi 03 = Ganjar = Megawati Biasanya meme itu disebarkan oleh pendukung 02. Ya sebetulnya penyederhanaan itu adalah pembodohan pada masyarakat. Utamanya generasi muda yang literasinya miris https://t.co/nCJkvDTAbz,IndoMeals
Mon Feb 12 23:49:42 +0000 2024,Hadiri Kampanye Akbar 02 di GBK Yusril Sebut Sosok Prabowo-Gibran Tepat Lanjutkan Kepemimpinan Presiden dan Wakil Presiden https://t.co/RvtFVQIiqc,BeritaEdisi
Mon Feb 12 23:49:37 +0000 2024,@geloraco Lah dia nya aja plin plan kan . Udah paling bener dukung pak Anies yg jauh dari kata curang atau pilihan alternatif kalo pak Anies kalah ya pilih Ganjar aja jangan prabowo lah ngeri https://t.co/X7kl8PTsfa,ChikalAlfatih
Mon Feb 12 23:49:35 +0000 2024,@AndrreAnggara @faqihnabila @LexWu_13 Kata kelurga kakakku kasian pemilu nanti seklurga sampee ke mantu2nya di suruh pilih prabowo biar next g nyampres lagi..aku jawab kasian ke prabowo nnti kita yg ngasihani siap klo mereka kayak jokowi lagi apa2 mahal..,WiksMobileLe1
Mon Feb 12 23:49:28 +0000 2024,@Hilmi28 klo gak salah dengar begini kan ya..yg disampaikan pak @prabowo ? .. kebiasaan kita adalah koneksi koncoisme.. kamu anaknya siapa..kamu keponakan siapa... ,palingpalingaja
Mon Feb 12 23:49:15 +0000 2024,@itsindahg YA EMANG BUKAN KARENA ELU TAPI ELU YANG NYIRAMIN API MENJADI KONFLIK HORIZONTAL YA PANTEEEEKKKKK KRITISI TUH PUJAANMU PRABOWO SUBIANTO INISIATOR POLARISASI DI NEGERI INI. KOK BISA SEWATADOS ITU SIH you have no shame at all just like golongan itu. ,sky_jjangg
Mon Feb 12 23:49:15 +0000 2024,@day_sun34 @erlanishere @realfedinuril @prabowo @Dahnilanzar cuma org yg melek yg bener yg tau saya berharap ada org yg belajar seperti anda gag menyudutkan satu pihak saja warga negara Indonesia sekarang banyak sarjananya ketimbang lulusan SD yg mudah diadu,indonice4
Mon Feb 12 23:47:26 +0000 2024,@OposisiCerdas ketauan deh wkwk cuma prabowo gibran emg yg tulus ikhlas buat bangsa https://t.co/T9gotIXj42,denaludra_
Mon Feb 12 23:47:23 +0000 2024,@msaid_didu @ZUL_Hasan #GERAKAN_1PUTARAN_02MENANGTELAK Kangen liat paslon 02 Prabowo-Gibran dilantik menjadi Presiden &amp; wapres RI Pertama kali dlm sejarah presiden lantik anaknya jd wapres dpt kabar said didu tewas ditabrak truk kontainer kepingin ngasih hadiah ke sopir nya eh ternyata cuma mimpi!,johnguntoro
Mon Feb 12 23:47:23 +0000 2024,Gak sabar kurang sehari lagi pak Prabowo menang telak ️ All in Prabowo ,detektifcanon__
Mon Feb 12 23:47:22 +0000 2024,@Ayah_Nahl @RandomWorldWar @realfedinuril @prabowo @Dahnilanzar Apa hubungannya istri ditiduri orang dengan impor produk Israel lewat pihak 3? Kalau situ gk suka Indonesia pakai produk Israel situ bisa menjamin Indonesia bisa buat produk serupa? Menjamin saja belum tentu bisa apalagi eksekusi nya yang jauh lebih kompleks dan rumit,Nekareanemesis
