created_at,full_text,username
Thu Sep 05 14:34:42 +0000 2024,@tekarok007 Badut-badut mulyono ini terus serang Anies karena apa ya? takut bgt keliatannya pdahal dia Anies ga ngapa-ngapain loh.. kaka pembina ga rugi apa alokasi dana buzzer buat hajar anies terus mending ke pembelaan Jet pribadi si bungsu deh,SahalaO82038
Thu Sep 05 14:34:17 +0000 2024,@darahpahlawanRI apakah benar anies akan mendirikan partai cek link dibawah : https://t.co/S1ckYWgfaR,AldiePratamas15
Thu Sep 05 14:34:00 +0000 2024,@ELLOnguane @SemutMerah2024 @tifsembiring @aniesbaswedan @PKSejahtera jadi kelihatan banget takut kehilangan suara karena om anies buat klarifikasi terus... cucoklogi mana yang sesuai dan menguntungkan dipkai yang ga cocok pura2 ga tau ,HudzaBochil
Thu Sep 05 14:33:47 +0000 2024,@willllzb1 apakah benar anies akan mendirikan partai cek link dibawah : https://t.co/S1ckYWfHlj,AldiePratamas15
Thu Sep 05 14:33:46 +0000 2024,@romelolukanya @YoYoAyo17845 @diankrtn__ @hotradero @Metro_TV @aniesbaswedan Hoax dari mane sih. Yg beritain gak cuma 1 media. Yg di foto itu dari TEMPO. Ini juga diberitakan di KOMPAS. Mau media apalagi bang sampe lu puas dan nerima kenyataan bahwa Anies bagus. https://t.co/kThHpwmvMg,UnaUjuy
Thu Sep 05 14:33:38 +0000 2024,bubblegum u will always be famous https://t.co/Y8NPr2eIIv,j3anies
Thu Sep 05 14:33:12 +0000 2024,@ileristi @tifsembiring @rianernesto Ya dilihat aja nanti gimana hasilnya yang jelas kecewa pemilih PKS itu bukan sekedar soal Anies atau tidak tapi lebih karena pergeseran nilai yg diucap beda sama yg dilakuin. Dari penjelasan petinggi partai dan di website resmi aku rasa mereka ini keliru menangkap masalah ,bagiwang
Thu Sep 05 14:33:07 +0000 2024,@AjunkGilbran @PakBebek1 @tvOneNews @KPK_RI Pak Jokowi juga gula dalam negara ini. Tiap hari di fitnah oleh para pembenci pak Jokowi. Buzzer Anies serasa nikmat setelah memfitnah.,cinta_damai99d
Thu Sep 05 14:32:53 +0000 2024,@nialubis_ apakah benar anies akan mendirikan partai cek link dibawah : https://t.co/S1ckYWgfaR,AldiePratamas15
Thu Sep 05 14:32:23 +0000 2024,@CakKhum Anies hadir buat bener2 nyari tau problem akarnya apa sehingga eksekusi nya tepat. Sedangkan yg lain metode awalnya aja udah keliru,zanaliff
Thu Sep 05 14:31:55 +0000 2024,@geloraco Pks merepat ke mulyono jadi bungkam ya?,JokoButon
Thu Sep 05 14:31:25 +0000 2024,@ari20186 ia kan penuh kemewahan si anies itu dari dolo,tekarok007
Thu Sep 05 14:31:01 +0000 2024,PDI P Bongkar: Mulyono De Geng Dalang Penjegalan Anies di Pilgub Jabar dan Jakarta https://t.co/RHCv1fovzi,BungKecil3
Thu Sep 05 14:26:09 +0000 2024,@CakKhum Justru pemilih Anies yg gak nyoblos PKS banyak ngerecokin PKS krn panik. Mrk berusaha memprovokasi pemilih PKS utk mendukung Anies jk bikin parpol. Krn cuma pemilih pks yg 100℅ dukung Anies sementara pemilih nasdem dan pkb hanya sebagian kecil dukung Anies.,Xwayzi
Thu Sep 05 14:25:59 +0000 2024,@Marko_Omang Pendukung Anies banyak yg progresif banyak sebenarnya sayang yg sering berisik dan muncul dipermukaan model konservatif dongo macam dia. Beban banget.,Arifineyusuf
Thu Sep 05 14:24:36 +0000 2024,Pak @msaid_didu bang @ReflyHZ dan para pendukung bang Anies yang selama ini memilih PKS mari kita rame - rame meninggalkan partai dakwah ini karena kita tidak dianggap oleh @tifsembiring https://t.co/ZWe0YFNHsJ,irwan121926
Thu Sep 05 14:24:04 +0000 2024,@damaraadibrana @aniesbubble Gimana kpk ngadepin Anies dan ngadepin anak raja kyk skrg,EchiLDewi
Thu Sep 05 14:24:02 +0000 2024,@Tan_Mar3M Anies mirip saham GOTO. Susah mau naik lagi. Sudah kelihatan jeleknya.,blisonny
Thu Sep 05 14:23:26 +0000 2024,Ini yg sering @PKSejahtera lupakan. Seolah-olah yg skrg kritik keras PKS itu gara2 Anies pdhl yg dukung PKS bukan cuma orang Jakarta. Contoh sy di Jabar gak peduli dgn pilkada Jakarta.. jd kekecewaan sy pd PKS bukan krn Anies. Catat itu dan jgn lupa mgkn ada jutaan yg sprti sy.,JurdilNdasMu
Thu Sep 05 14:23:20 +0000 2024,@Tan_Mar3M Nasdem dan pkb jg gk ada sabang hari bahas anies mulu macam si ajeng,Elizena02
Thu Sep 05 14:23:05 +0000 2024,@tekarok007 Anies dia sewa pesawat krn punya jam padet untuk kampanye dan lebih save money dan wkt. Di kala jadwal bkn satu daerah tp satu Indonesia dia kunjungi...bayangin klo dia pakek pesawat komersial mana bisa dia kunjungan 2 -3 daerah per hari...,ari20186
Thu Sep 05 14:22:50 +0000 2024,Masih tidak terima kalau kinerja Pak Wowo saat menjabat Menhan diberi nilai 11 dari 100 oleh Pak Anies ? Ini buktinya WNA China dan Korea mengeruk SDA Indonesia bebas dari radar pertahanan ! https://t.co/4qtKkhPPUw,jupriadimz7
Thu Sep 05 14:22:49 +0000 2024,@MardaniAliSera @aniesbaswedan Tentu kami akan pilih partai mas anies daripada @PKSejahtera,dmrhd07
Thu Sep 05 14:22:28 +0000 2024,@Tan_Mar3M Malah disini saya respek ke Ketum Nasdem dan PKB yang menjelaskan kejadian sebenarnya ke pak Anies. Bukan kaya pks yang mengada-ada soal 40 hari dan malah nyinggung Anies terus.,celotehtugas
Thu Sep 05 14:22:24 +0000 2024, Tiga Tokoh Cerdas dan Berani: Habib Rizieq Rocky Gerung dan Anies Baswedan dalam Menjaga Integritas Bangsa https://t.co/egVLnTYvWQ Tags : Jepang Berani Malam Diperpanjang Pansus Haji Pesawat Jet Pribadi @aniesbaswedan @rockygerungpart @habibrizieq1 https://t.co/omKTf8t0b0,MangDjanaBdg
Thu Sep 05 14:22:19 +0000 2024,@tifsembiring Banyak kecek lo. Yang jadi masalah bukan partai elo gak dukung anies tapi partai elo gabung sama rezim dinasti dan anak haram konstitusi. Dari situ jelas moral yang dibanggakan pks sudah tidak ada.,Mkelethyang
Thu Sep 05 14:22:06 +0000 2024,@tifsembiring Judulnya Pandangan saya terhadap Pak Anies Baswedan . Tapi isinya lebih banyak Jawaban saya terhadap Anies Baswedan .,ksatriapingitan
Thu Sep 05 14:21:50 +0000 2024,@investorgabut Bemer kata Pak Anies lah rezim srkg subsidi itu dari Rakyat ke pemerintah bukan pemerintah yg ngasih subsidi ke Rakyat.,Justkodok1
Thu Sep 05 14:21:34 +0000 2024,@tekarok007 Anal mulyono tolol. Anies bukan pejabat publik tolol. Bukan anak presiden juga.,NurRizally
Thu Sep 05 14:21:09 +0000 2024,@tifsembiring Saya coblos PKS di pileg lalu karna partai ini mengusung Anies di pilpres dan pilihan ini sejalan dengan pandangan politik saya karna partai memilih berada di jalur oposisi karna saya rasa saya tidak memiliki interested kepada partai penguasa tapi malah bengkok begini ,mlnyusuf
Thu Sep 05 14:20:52 +0000 2024,@AmmarGill Ga anies ya ga makan,dalemoenice
Thu Sep 05 14:20:39 +0000 2024,@dabeldot Tapi.... Selama jalan main perpartaian masih sejelek ini ya pilihannya jadi partai nol koma atau jadi penjilat kaya partai anak muda yang itu. Plus kalo dlm konteks Pak Anies blio jdi punya tanggungjawab juga atas kelakuan kadernya,antropolohis
Thu Sep 05 14:19:16 +0000 2024,@JoniSugiharto @Piyusaja2 Sudah ada klarifikasi Pak Anies tidak ada pembicaraan tentang deadline. Dia lg di Eropa saat PKS deklarasi. Kembali ke Indonesia trus sakit dirawat begitu sembuh ketemu Pak Iman tp ternyata besoknya sdh ada isu PKS mau gabung KIM.,msiera_274
Thu Sep 05 14:18:36 +0000 2024,@radiansyahnj @Chavesz08 Krna pendukung Anies itu cuman minoritas 24% ,Ariel_setiawann
Thu Sep 05 14:18:32 +0000 2024,@XpcEEC apakah benar anies akan mendirikan partai cek link dibawah : https://t.co/S1ckYWgfaR,AldiePratamas15
Thu Sep 05 14:18:24 +0000 2024,@MardaniAliSera @aniesbaswedan Bikin partai baru berat dan susah? Aaaahhh... Takut ya kalo pimilih PKS pindah ke partai nya pak anies?,Goodfat79337576
Thu Sep 05 14:18:23 +0000 2024,@AgnieCahya @PKSejahtera @aniesbaswedan Ga paham apa yang mau disampaikan dari video ini. Itu yang ngomong siapa? Buat apa gw dengerin? Atau maksudnya mau menghina Anies yang bunglon pindah-pindah perahu?,ruliemaulana
Thu Sep 05 14:18:05 +0000 2024,@tifsembiring Kalo menurut saya ada 2 poin.. 1. Utas diatas muncul sbg reaksi pernyataan pak Anies knp tidak maju di Pilkada Jabar 2. Siapa pun yg ingin gabung sbg pendukung pemerintahan Prabowo Gibran maka satu syaratnya tidak ada Anies di parpolnya.. ,Usman_Arsyad
Thu Sep 05 14:17:19 +0000 2024,@siapaya61797991 @CakKhum Mmangnya jakmania itu cm anies doang,UmarSandi5
Thu Sep 05 14:17:03 +0000 2024,@g4b0ng0ku73 Udh bosen buzzer ingin nutup ini anti klimaks dengan membuat semua elite pernah kok naik private jet pengen ngarahin ke situ padahal kan yang di lihat masyarakat adalah dia siapa pak Anies dulu sudah tidak menjabat jadi gubernur dan itu mgkn dana pribadi,samuelp45471465
Thu Sep 05 14:16:59 +0000 2024,@KompasTV Ketua umum nya saja tidak respek pada pak Anies untuk apa ikut gabung kalau dicurigai terus,SatyaPutra53806
Thu Sep 05 14:16:49 +0000 2024,@g4b0ng0ku73 Anies waktu itu bukan pejabat publik dan bukan keluarga pejabat publik. Masak gitu aja gak paham? Pantesan jadi buzzer,mtalamin_id
Thu Sep 05 14:16:27 +0000 2024,@UmarSandi5 @CakKhum lol pendukung bola (Jakmania) itu korelasi dengan Anies lo kira gue bodoh ga bisa nangkep maksud lo?,siapaya61797991
Thu Sep 05 14:16:26 +0000 2024,@AjiTeguh04 Ga ada urusan sm anies jatim knp kopipah???? Siyasah jg????mmng kl simpatisan knp ??? Banyak jg yg tiba2 beralih ke pks krn mmng ada pernyataan disitu ga dukung dinasti ato krn oposisi ato krn seorang figur....kt lihat aj 2029,ChNanasan
Thu Sep 05 14:15:54 +0000 2024,@fhinoalfhian @tifsembiring Pak Anies benar. Bahkan belum ada politisi kita yg konsisten berada di jalur oposisi. Kasih tahu sy klu memang ada.,jpatading06
Thu Sep 05 14:15:46 +0000 2024,@tvOneNews Yang terbaik buat abah Anies @aniesbaswedan,benz_melly
Thu Sep 05 14:15:33 +0000 2024,@tifsembiring Asal tau saja pak ini bukan saja tentang Anies seorang.. andai kalian usung kader sendiri tanpa Anies pun kami bisa terima.. sekali lagi ini bukan hanya tentang Anies.. catattttt,Hussnii1
Thu Sep 05 14:15:32 +0000 2024,@tifsembiring Sudahlah pak move on.. pak Anies saja sdh move on pun wrga miskin kota yg nasibnya (mungkn) semakin tdk jelas &amp; mengkhawatirkan pasca pilkada nanti (smoga Allah sentuh hati nurani mrk yg terpilih) jikalau bpk trs2an mencari pembenaran yg ada malah debat kusir jdinya,Tatieluv
Thu Sep 05 14:15:14 +0000 2024,@MardaniAliSera @aniesbaswedan Saya sekeluarga sdh tdk akan dukung pks lg bukan krn Anies tp krn pks sdh menjual diri ke dinasti,iwansyahrur1
Thu Sep 05 14:15:06 +0000 2024,@Boediantar4 Bnyak orang2 TOLOL gk ngerti arti TOLERANSI. Klo ini bukan TOLERANSI lagi namanya tapi ini KEBABLASANNN GOBLOKK !!! Ada orang berhijab di acara kek gini BAJINGAN BANGSATT !!!,JagoanAnies
Thu Sep 05 14:14:46 +0000 2024,@siapaya61797991 @CakKhum menang ajalah anda aku bahasnya masalah pndukung bola ini malah bahas anies tidak nyambung..,UmarSandi5
Thu Sep 05 14:04:26 +0000 2024,@tifsembiring Pengkhianatan Anies pd partai Demokrat di Pilpres hrs di akui PKS turut merasakan sakit nya tapi PKS sangat piawai dlm menahan sakit dan amarah nya Di Pilkada inilah PKS melampiaskan dendam nya pd Anies secara smooth dan sempurna Ini Bukti Anies bukan politikus ,Lambehdower
Thu Sep 05 14:04:09 +0000 2024,@Hyun_Son_iL @tifsembiring @PKSejahtera @aniesbaswedan Lah yg provokasi kan pendukung Anies wkwkwkwk,Teramat_
Thu Sep 05 14:04:01 +0000 2024,@itsquaileggs PSI dapat pengganti nih buat nyinyirin anies,rhalvx
Thu Sep 05 14:03:47 +0000 2024,@FDonghun anies anjing lebih hina dari anjing,fuerdos12948
Thu Sep 05 14:03:27 +0000 2024,@arfii_acoustic HPBDD,scoupskibidi
Thu Sep 05 14:03:21 +0000 2024,@jemik11105329 @tifsembiring Lah waktu itu saja Anies belum mengakui di publik. belum deklarasi resmi tidak ada B1KWK nya,Teramat_
Thu Sep 05 14:03:14 +0000 2024,@cobeh2022 Kitabnya jelas mengutuk perbuatan kaum nabi luth paus sedang mengikis iman ummat kristen memalukan.,anies_imin
Thu Sep 05 14:02:38 +0000 2024,@hnurwahid @PKSejahtera @aniesbaswedan Wkwk saya juga nahan ketawa pak sama ambisi Pak Anies,TMFawwaz_Alif1
Thu Sep 05 14:02:30 +0000 2024,@ARSIPAJA Iya pasti rugi. Yang keluar uang partai pendukung. Dan makasih banyak telah mengusung Anies maka kami semua yang melek politik tidak pakai lama untuk berpikir dan nyoblos Prabowo. Mantap.,andybaramuli
Thu Sep 05 14:02:20 +0000 2024,@aniesbubble Kira para petinggi nya mau jawab apa ya ? kader PKS sama anies itu sehati ! tapi pimpinan nya mulai tergiur sama kekuasaan https://t.co/670uiDZlXv,KreatorYuda
Thu Sep 05 14:02:09 +0000 2024,@tekarok007 Capres yang lain pun sama pasti ada dana untuk kampanye nya dan sumbernya jelas. Tinggal disesuaikan aja dengan kebutuhan si capres tersebut. Toh ketika di panggil KPK pun anies tidak pernah lari dan selalu terbukti beliau tidak pernah melakukan KKN atau menerima gratifikasi.,dalemoenice
Thu Sep 05 14:01:58 +0000 2024,@caratstalk hmu,scoupskibidi
Thu Sep 05 14:01:28 +0000 2024,@GeiszChalifah Kalau pak sobary itu ada apa ya dgn pak anies? Narasinya sama selama bertahun-tahun menceritakan kejadian yg lama berlalu tentang pak anies.,_apinkpeony
Thu Sep 05 14:01:03 +0000 2024,Muhammad Qodari Mengukur Peluang Anies Baswedan dalam Mendirikan Partai Politik https://t.co/7ZQomJGOFx,bisnisbandung63
Thu Sep 05 14:00:21 +0000 2024,@yahid86 @tifsembiring Dengan segerbong pembegal konstitusi? Masih butuh penjelasan apa lagi toh selama ini orang2 masi berkutat di masalah anies tapi utk yg ini tidak ada penjelasan sama beberapa pernyataan sekedar mencari pembenaran,jihad_Iman92
Thu Sep 05 14:00:17 +0000 2024,@KamisamaBuzz @GeiszChalifah percuma selama komplotan mulyono masih hidup bahkan jika ada 1000 Anies pun tetap akan dihadang ama komplotan mulyono Lord fufufafa dan makhluk biadap lainnya. gua sih berharap keluarga mulyono beserta seluruh komplotannya mati semua.,Mitologikal
Thu Sep 05 13:58:49 +0000 2024,@tiwan @__imugi Kalo bener nyari kerja seenggaknya anies nyari sendiri ga minta dicariin kerja bapaknya.,kaprikurt
Thu Sep 05 13:58:43 +0000 2024,10.4k orang yg like tweet ini tetaplah bodoh ya jangan pintar. Buat Mas Ammar sebelum nyuruh Pak Anies minta maaf mending nyuruh dulu Mulyono sama Prabowo minta maaf. Mereka berdua dalangnya. Selama 5 tahun dipimpin Anies Jakarta aman2 aja dari konflik agama️,chenjipie
Thu Sep 05 13:58:24 +0000 2024,@roses_man @frans_surya @MardaniAliSera Betul tp kalo disampaikan saat pendukung Anies kecewa yg ada malah kesannya PKS ga menghargai adanya penambahan suara dari pendukung Anies. Kita akui saja ada coattail effect Anies. Ga harus krn Anies kampanyekan PKS tp krn pilihan politik PKS yg sesuai dgn keinginan pemilih,pawangbanteng
Thu Sep 05 13:57:25 +0000 2024,@tekarok007 Apapun masalahnya anies kambing hitamnya,dalemoenice
Thu Sep 05 13:57:23 +0000 2024,@GaperGulang @aesculapiusw @mbahjhojho justru berkat Anies maka Prabowo punya bargaining lawan jokowi,Juragann_muda2
Thu Sep 05 13:57:15 +0000 2024,@dabeldot untuk pembentukan partai udh oke kok cuma omongannya bang Pandji itu yang agak was-was juga buat jangka panjang yang bilang soal takutnya orang-orang yang ikut partai itu karena sosok pak Anies nya nah misal pak Anies udh ga megang dan itu terjadi bagaimana penanggulangan nya?,tarothejungle
Thu Sep 05 13:57:03 +0000 2024,8年！ お酒の投稿見るたびに、 あの酔っぱらいソング流れてくる笑,anies_whis
Thu Sep 05 13:56:31 +0000 2024,@kompascom Kampanye ANIES Baswedan &gt; bentuk team Consept pembangunan pelayanan dengan Kolaborasi antar intansi dn Institusi. Rıdvan Kamil Pra Kampanye OMON OMON Jakarta sperti Dubai lalu geser hongkong dn Singapur a . Kira kira tim konsept C-TGUP RK kang sulap apa kang Konsept ?,keepithink_crab
Thu Sep 05 13:56:03 +0000 2024,Allaah SWT dan Rosulullaah SAW dalam Mimpi Sayyid Muhammad Qosim Bin Abdul Karim.. #Muhammadqosimpk #MimpiMuhammadQosim Paus LGBT Kaesang Anies Rocky Mulyono Gibran Silfester https://t.co/B2IqF3GvQO,hamasatunaa
Thu Sep 05 13:55:38 +0000 2024,@lulukgusliyanah @dabeldot Coba liat lagi video Padji sama Pak Anies di YT nya Pandji. Disana dijelasin alasan kenapa partai baru itu juga bisa menjadi solusi. Dan disitu si Pandji kayak Hmmm...iya juga ya wkwkwk,aksara_putra52
Thu Sep 05 13:54:32 +0000 2024,@sari_arwita @negativisme Ya ampun bodohnya.. Intinya kalo anda pejabat gratifikasi/hadiah/kemudahan itu mau numpang innova atau jetpribadi mau dikasih roti sekotak atau duit sekardus sama aja. Namun smua perlu dibuktikan. Klo bukan pjbt publik? Ya ga mslh sprti anies atau kaesang,Pamankarta
Thu Sep 05 13:54:24 +0000 2024,Mulut elo lebih2 na'uzubillah min dzalik apa2 hoax2 selalu aja bawa2 nama pendukung sampai nama pak anies juga pun di tag. Giliran ada teman2nya yang hoax pun pasti diam. https://t.co/CrQ1tWiJ5a,Banyulangit__1
Thu Sep 05 13:54:15 +0000 2024,@stella_jeruk__ @tifsembiring Coba baca situasinya deh waktu itu Anies diusung Nasdem lebih dulu kapasitas penentuan siapa cawapresnya itu ada ditangan partai yakni Nasdem. Scr pribadi Anies mau sm ahy tp Paloh gak setuju gimana? Anies lagi yg disalahin?,Themarshallisme
Thu Sep 05 13:53:51 +0000 2024,@UmarSandi5 @CakKhum gue bacot gini karena seakan2 lo nyalahin Anies diatas kemampuannya dan menjadi batas minimal untuk dijadikan patokan gubernur jakarta saat ini. Dan pasti RK? sangat jauh dari patokan itu.,siapaya61797991
Thu Sep 05 13:53:37 +0000 2024,gila aja lu indonesia orang kayak anies baswedan engga jadi pemimpin https://t.co/qKbLjxb6RQ,ayshawlight
Thu Sep 05 13:53:21 +0000 2024,Bila Ingin Mendirikan Partai Politik Persyaratan Ini yang Wajib Dipenuhi oleh Anies Baswedan. Ketersebaran pengurus dan kepengurusan paling sedikit 60 persen dari jumlah provinsi 50 persen dari jumlah kabupaten dan kota serta 25 persen dari jumlah kecamatan pada kabupaten,YuniTabriz
Thu Sep 05 13:52:37 +0000 2024,Setau w Anies tuh sebenernya juga ga terlalu disukai sm pks dr dulu karena terlalu liberal (untuk pks) apalagi dia lulusan us dll. Leluhurnya anies mau dr timur juga lumayan ke tengah + pernah perjuangin hak2 tiongha di Indonesia.,itsbbluee
Thu Sep 05 13:52:29 +0000 2024,@MardaniAliSera @aniesbaswedan Santai mas simpatisan pks pasti lari ke partai pak anies !! Karna pak anies konsisten di perubahan,Eri679721327370
Thu Sep 05 13:52:28 +0000 2024,@__imugi As much as you guys might hate Anies he never run from responsibilities of his action. Inget kan waktu Pemprov DKI dituntut dia terima tanpa banding.,abengsss
Thu Sep 05 13:52:27 +0000 2024,@Yurissa_Samosir @choymarkochoy @nomerorae @NohCeukenohhh @ay_prakasa2225 @Akang_Tonie @JamalBoegis @mattdilaga @MuhiqR @Panitia68285950 @mustafaagus007 Anies Pemimpin Sejati https://t.co/eTWqD5z7SM,siyasah_aswaja
Thu Sep 05 13:52:17 +0000 2024,Mulut elo lebih2 na'uzubillah min dzalik apa2 hoax2 selalu aja bawa2 nama pendukung sampai nama pak anies juga pun di tag. Giliran ada teman2nya yang hoax pun pasti diam. https://t.co/VnNmt2BqaP,Banyulangit__1
Thu Sep 05 13:51:44 +0000 2024,@UmarSandi5 @CakKhum wkwkw kalimat itu harusnya gue yg nulis bukan lo. Lo liat kalimat tweet lo sebelumnya baik2 seakan2 lo menghukum pak Anies cuz terlalu capable untuk menjadi gubernur jakarta karya JIS untuk Persija dikagumin sama Jakmania itu seolah2 menjadi hambatan RK untuk kepilih bkn?,siapaya61797991
Thu Sep 05 13:36:35 +0000 2024,@tifsembiring Ahh..penjelasan panjang lebar tp tetap jg sbg pendukung &amp; smpatisan Anies sy akan berkata : Munafikun! Gk mau lg dng PKS..Goodbye PKS hak PKS tinggalkan Anies &amp; hak pencoblos PKS untk tinggalkan PKS,lennilenni549
Thu Sep 05 13:36:19 +0000 2024,@aesculapiusw @mbahjhojho iya juga ya tapi mungkin udah di tebus dengan bantu prabowo jadi RI 1 kita liat aja anies bakal nebus dosa nya ato nggk,GaperGulang
Thu Sep 05 13:36:05 +0000 2024,@tifsembiring Bukan masalah anies nya pak..tapi idiologi politik nya..knapa pks bergabung dengan yg dikontra duluu..pks siap2 aja jeblok,Firman20610307
Thu Sep 05 13:35:33 +0000 2024,@dabeldot kalau partai terlalu commit banyak sih bel masih abu2 juga karena belum ada plan yang bisa dijadikan acuan. sementara untuk jaga elektabilitas gw pengennya Pak Anies ke Indonesia Mengajar ajaa atau program2 serupa,DefrTen
Thu Sep 05 13:35:15 +0000 2024,@jpatading06 @tifsembiring Jdi benar kata pak Anies jdi oposisi itu TDK semua orang bsa tahan.,fhinoalfhian
Thu Sep 05 13:34:49 +0000 2024,@tifsembiring Sudahlahh bro..akui saja klo dapat deal²an sama penguasa..entah di pilkada mana..atau janji jabatan menteri Apapun itu lebih banyak maslahatnya buat Partai drpd mengusung Anies.. Dah itu aja.. Ga usah sampe berpoin²..wajar kok dalam berpolitik mengusahakan yg terbaik..,ArshA_MFH
Thu Sep 05 13:34:37 +0000 2024,Bayangin Anies harus minta maaf karena didukung orang yg bahkan dia gak minta,toipsy
Thu Sep 05 13:34:23 +0000 2024,anies gadapet tiket pecah kongsi ama pks balik ke setelan default dah buzzernya,inverskomposisi
Thu Sep 05 13:34:04 +0000 2024,@mas_veel Kan ketua PBBnya Anies Basedan,wongmlaku
Thu Sep 05 13:33:43 +0000 2024,@vanc1Bozz @jokowi @fishGOD @slankdotcom lho dulu yg kampanye jadiin jokowi kan anies brooo.... kenapa gak rangkul yg udah sadarnya telat. anies juga sadarnya telat,amienraisbima
Thu Sep 05 13:33:17 +0000 2024,@tempodotco Kmrn2 aja terjadi indikasi korupsi lngsng d panggil. Cth pa anies dibilang korupsi formula e lngsng d panggil ke kpk. Skrg knp ga lngsng panggil ke kpk malah ngedrama aja nih kpk,diptapratisara
Thu Sep 05 13:33:01 +0000 2024,@MardaniAliSera @aniesbaswedan sebagai warga jakarta anies tdk maju jd cagub jakarta sdh takdir tetapi adakah yg memikirkan warnga miskin kita yg diangkat kehidupannya pd masa gubernur anies tetapi skg terabaikan? dimana partai2 politik menutup mata ?,kemaas
Thu Sep 05 13:32:54 +0000 2024,@CakKhum Betul kali kalau sdh mempunyai kesamaan pandangan ideologi dan pemahaman maka sdh masuk satu golongannya sih itu sdh menghianati cita2 pendirian partai tp buzzer dan kader yg taqlid buta tetap aja bela diri dgn jurus pamungkas 'itu salahnya Anies',Hendry_much
Thu Sep 05 13:32:39 +0000 2024,@GeiszChalifah itulah bedanya.. petugas partai dgn pemimpin yg di kehendaki rakyat.. apalah daya pak Anies... di jegal... ,80Centong
Thu Sep 05 13:31:47 +0000 2024,@kangdede78 Bang lo serius membandingkan pangeran solo dgn anies yg cuman capres saat itu?,Elizena02
Thu Sep 05 13:31:42 +0000 2024,@tifsembiring Pak Tif... Kekecewaan kami jangan direduksi menjadi masalah dg Anies... Isue utamanya itu kenapa PKS dukung keluarga dinasti... Jakarta: awalnya ada possibility Kaesang maju Jateng juga Sumut dukung Bobby... Sekali lagi jangan direduksi hanya masalah Anies ..,CantikSeorang
Thu Sep 05 13:31:34 +0000 2024,Puan tak whatsapp tu okay la kot gaji Kalau tak menderu tanya itu ini. Dia tak tahu bulan nie aku jadi singa kat office jarang-jarang nampak aku marah tapi sekali aku mengaum masing2 terkedu ,Nur_Annieszah93
Thu Sep 05 13:31:24 +0000 2024,@aslijawasejati Gw gangerti obsesi lu terhadap potensi Anies menjadi seorang Mulyono 2.0 yang satu mencoba melawan sistem yang satu lagi mengutilisasi sistem alesan kenapa Anies milih buat diluar politik partai malah makin keliatan alesan yang sama kenapa Mulyono tenang dalam partai-,CharlieVictor_5
Thu Sep 05 13:31:19 +0000 2024,@wakcis Wkwkwkw lucuuu lu pada. Pak Anies udh jelas ga dapat tiket maju Pilkada tapi lu pada masih gunjingin Pak Anies. Dapet apa sih lu. Skrng lu urusin aja itu Jagoan lu pada. Ngurusin orang diri sendiri ga lu urusin,99kalamilahi
Thu Sep 05 13:31:02 +0000 2024,Teruslah bela diri tad Semakin membela diri kelihatan ada apa2nya Ini bukan soal pak Anies Tapi soal ini ..... PKS oh PKS https://t.co/sOrZHJwnTS,Adra_silent
Thu Sep 05 13:30:43 +0000 2024,@tekarok007 Husssss.... Anies itu siapa eaa....? ,caloproperty
Thu Sep 05 13:30:25 +0000 2024,@aesculapiusw @mbahjhojho lebih ke anies,GaperGulang
Thu Sep 05 13:30:25 +0000 2024,ANIES BASWEDAN SETELAH GAGAL CAGUB // DENGARKANLAH RATAPAN RAKYAT MISKIN... https://t.co/vN8Vi6MU1F via @YouTube,SufaAbdulrahman
Thu Sep 05 13:30:06 +0000 2024,@tekarok007 Serius lo Pak Anies niru jkwi....??coba ditest pidato tnp teks dihadapan mahasiswa buktikan kata²mu https://t.co/sG0tY7vaMi,mickolv_idas
Thu Sep 05 13:30:03 +0000 2024,@aslijawasejati Karakter Anies dah dimatiin beberapa kali padahal dengan dosa-dosa yang keliatan jelas dan diakui masyarakat terbuktikan toh dengan dia kalah pilpres bahwasanya karakter Anies ga sekuat itu dibanding Mulyono. Mulyono is Mulyono Anies is Anies.,CharlieVictor_5
Thu Sep 05 13:29:21 +0000 2024,Wkwkwk ahoker sakit hati seumur hidup sampe mampus. Ingat mau anies minta maaf pun koh Ahog gk bakal bisa jd presiden Indonesia sampe kapanpun https://t.co/x0xugjGxLr,ciroooo17
Thu Sep 05 13:29:07 +0000 2024,Apakah besok di liqo rohis Anies Baswedan akan disebut Islam Liberal / Syiah?,mirdiwaa
Thu Sep 05 13:28:49 +0000 2024,@Mosthafavi Sejak kapan Anies jadi anak presiden. Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler Buzzer Mulyono Peler,tilisdobolen
Thu Sep 05 13:28:46 +0000 2024,@aniesbaswedan @partaigeloraid @anismatta @Fahrihamzah Doa baik akan kembali pda Pak Anies.Barokallah Fiik.Teladan bagi semua. SALAM HORMAT Penuh ketulusan dari kami,Cinomeduroo
Thu Sep 05 13:28:01 +0000 2024,@MardaniAliSera @aniesbaswedan Anies itu sok orang top dibutuhkan orang Indonesia terlalu pede punya uang berapa c dia atau punya bohir yg royal gitu,antontanjaya15
Thu Sep 05 13:28:00 +0000 2024,@Boediantar4 Kebanyakan Retorika si UAS Sama dgn si Anies,Belan924648283
